id,type,title,description,category,tags,thumbnail_url,download_url,external_url,content,is_active,created_at,slug,file_size,page_count,word_count,format,source_url,preview_image_url,sort_order
4c297907-2d6a-450d-b322-16174f595555,course,7 Steps to Survival Confidence   Mini Course,7 Steps to Survival Confidence   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1Lq5EYVS5vOQ5k2-bRM9mKBrSjsqtwARy,https://drive.google.com/uc?export=download&id=1e3wmrCg3VrBXRFqvoVrl8NlZP27IOaRQ,,{},t,2026-03-11 01:05:48.952876+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
ab4f45b3-50f0-4b6b-aae6-88044045db66,course,21 Make or Break Questions for Successful Chatbot Adoption   Listicle,21 Make or Break Questions for Successful Chatbot Adoption   Listicle — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1y-SvfFEBVPs9ewyCabAB1vsM2wHzQEzM,https://drive.google.com/uc?export=download&id=19EbsUqebu5_fS1gOeRUPYs_bpcYM8Cbh,,{},t,2026-03-11 01:05:49.353846+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
e96680c3-e214-4b46-9c6b-2d4ab6d687d5,course,21 AI Hacks That Save You Hours in the Classroom   Listicle,21 AI Hacks That Save You Hours in the Classroom   Listicle — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1osMKmAfzRVhdaN2FjBIxDFhP3sEbXOpB,https://drive.google.com/uc?export=download&id=1Y_c9odAqUlseYjamplZ1HzshST-7U7do,,{},t,2026-03-11 01:05:49.701007+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
85a411a3-eb6c-4c3f-9f52-c271527c2860,course,7 Hidden Signs You Are Headed for Burnout   Listicle,7 Hidden Signs You Are Headed for Burnout   Listicle — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1FjNcGA_uGeR9K0ueX940yLdiNerULjxP,https://drive.google.com/uc?export=download&id=14WzEDUTofunFR_KXRpsva718gNCdHt95,,{},t,2026-03-11 01:05:50.075424+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
3bd9eb40-170e-48e3-b87a-a1f03cc7c7f2,course,7 Execution Killers That Derail Your Best Ideas   Listicle,7 Execution Killers That Derail Your Best Ideas   Listicle — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1deALI-yP6uvNEmCewlf0_I3QQTAuvsGV,https://drive.google.com/uc?export=download&id=1eG2T0rxaVXYnkpyPjmYH4DmUgEjIRBbr,,{},t,2026-03-11 01:05:50.436333+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
f104ac15-9ea0-4e2e-a397-c078d003026f,course,The 6 Day YouTube Accelerator   Mini Course,The 6 Day YouTube Accelerator   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1WRZm8LrIJn4CV1msXjnQW9SR84cRN0bp,https://drive.google.com/uc?export=download&id=1HSiT8J7NehOfY3pinruHmzz4zM674aqY,,{},t,2026-03-11 01:05:50.751792+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
3420083d-6955-47d3-a8b4-7bf3313ac57a,course,The Perfect Process   Mini Course,The Perfect Process   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1gPzuMbi9rb4aDTKltGZbYaj3kGCFmoVV,https://drive.google.com/uc?export=download&id=1cpKaFy3iVenrbibylTHAB7aEx6w0b6vo,,{},t,2026-03-11 01:05:51.095712+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
9c2267f2-1bdc-42b7-b62c-cab65614e501,course,Your Daily Calm Practice   Mini Course,Your Daily Calm Practice   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1Hevo1fmP_1E5u9obHTX3Uhs3Y8tqZidw,https://drive.google.com/uc?export=download&id=1N5kU0zen4XaidCsMe7D2aFjG2BMKb30y,,{},t,2026-03-11 01:05:51.443974+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
3b5ec903-788e-4926-b98d-4a3c789750ff,course,"GetResponse Growth   Automate, Convert, and Scale","GetResponse Growth   Automate, Convert, and Scale — part of the COURSES collection.",courses,{COURSES},,,,{},t,2026-03-11 01:05:51.805396+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
dde66712-a7d1-4e0a-afcf-b92cbfe102f4,course,The Ultimate E Commerce Profit Secrets   Mini Course,The Ultimate E Commerce Profit Secrets   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1c--oRfHwC8Ezd3cwIhg_JoSsAtprTSKD,https://drive.google.com/uc?export=download&id=1jizfodyr0uSJ-RhWk_hwonGUJ4eg6ruw,,{},t,2026-03-11 01:05:52.167546+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
0cc05b43-9e5d-4aac-aa1b-e7bc4a778baa,course,Stand Out and Get Hired   Mini Course,Stand Out and Get Hired   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/17yQQjkXtKnItHobVW0CyS28LZoh_Fw3t,https://drive.google.com/uc?export=download&id=1eIVOYoRw48gDSrfkv5pC_Hcrh2zr7ajw,,{},t,2026-03-11 01:05:52.594844+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
08c02b03-3802-4ecf-8d7e-8f9ea5df8698,course,Smart Money Moves   Mini Course,Smart Money Moves   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/197rM3fLwtGsMv1s5h10_B6DXzF-25-Oy,https://drive.google.com/uc?export=download&id=1Z9GeFUuiGMWLkfPBJitcN_MObqYs6r__,,{},t,2026-03-11 01:05:52.955795+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
25ccf5c4-c113-4a36-9ae1-4c5da3b45fa8,course,6 Day Path to Your Ideal Niche   Mini Course,6 Day Path to Your Ideal Niche   Mini Course — part of the COURSES collection.,courses,{COURSES},https://lh3.googleusercontent.com/d/1vfqbtleTWy_hPWre21q0axOyrs3NfzoB,https://drive.google.com/uc?export=download&id=1-gnYfi4nbBQkonYk8eTD1NPZJzj62AgH,,{},t,2026-03-11 01:05:53.364706+00,,,,,,https://drive.google.com/drive/folders/1hC_OTnAQ03zHZ6gxGvf2pVkQPv8jP362,,0
200c7261-f438-4d1d-8556-977a4346dc90,bundle,"GetResponse Growth   Automate, Convert, and Scale","GetResponse Growth   Automate, Convert, and Scale — part of the BUNDLES collection.",bundles,{BUNDLES},,,,{},t,2026-03-11 01:05:54.311359+00,,,,,,https://drive.google.com/drive/folders/1o76Kk6uMpnJ7sZMgj55k55R-shA4NO8Z,,0
98bee83e-2358-4f19-be7e-a4fe14e933f5,bundle,The Ultimate Advertising Copywriting   Bundle,The Ultimate Advertising Copywriting   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://drive.google.com/thumbnail?id=14mN0CpW6SAe_6QZ565s0y96hN7Wh4vKm&sz=w800,,,{},t,2026-03-11 01:05:54.665249+00,,,,,,https://drive.google.com/drive/folders/1WtDKsWeu9BsyYKeThPw8stqatDkLRSjs,,0
ea48e50f-a7b1-4776-b717-00a6f70b1eb5,bundle,The Ultimate Ad Platform Strategy   Bundle,The Ultimate Ad Platform Strategy   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1R8YATzDqlbFXJOTBuRTXNB0fNgBadWGc,,,{},t,2026-03-11 01:05:55.075529+00,,,,,,https://drive.google.com/drive/folders/1lqnFTzsHrTgoLdIlpMeqZ6NgngwtBpyZ,,0
8aaca8f1-620f-4ecb-94ed-abc7658b81ac,bundle,The 6 Day Mindful Morning Reset   Mini Course,The 6 Day Mindful Morning Reset   Mini Course — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/12g2mSgK3zRwqt1Eb2F4C9kPmPx5kz3a3,https://drive.google.com/uc?export=download&id=16nKVme_kjmOowp2S0WjqkCR7eOSAsAhz,,{},t,2026-03-11 01:05:55.434355+00,,,,,,https://drive.google.com/drive/folders/1aGN-qwl4u_mC6YSRSdp-n6Y4Q2CHzntS,,0
fe302a7d-a69f-4ed8-a5b1-4ad68fb2d4a4,bundle,Retention Formula   Mini Course,Retention Formula   Mini Course — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1tG3791Gky7oNNGVh0HZ-SeIhNgckw8G8,https://drive.google.com/uc?export=download&id=1K-XlTyK_dIGAKVU3022totpXvzKTXCcn,,{},t,2026-03-11 01:05:55.83179+00,,,,,,https://drive.google.com/drive/folders/1dSHfYNWz3dG8UIa2A7dIuZzMBIU3nzW8,,0
fd933212-d93f-4acb-890f-7688174a29d1,bundle,Mindfulness for Everyday Life   Ebook,Mindfulness for Everyday Life   Ebook — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1DfDmcIk6eoGG6_sHXtQI0Qr9I4bTUckv,https://drive.google.com/uc?export=download&id=1H7ZA069AWiVwtuaIqHP6sZoCjKuWWxma,,{},t,2026-03-11 01:05:56.23839+00,,,,,,https://drive.google.com/drive/folders/1Nf_q5KFyFlFbDEoKLtWSVOZ_lgEnRwPO,,0
80f8c39f-0f72-432f-81cf-c106ad4bbc24,bundle,Crafting Funnel Strategies That Convert   Email Mini Course,Crafting Funnel Strategies That Convert   Email Mini Course — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1md3mqUNKU0-0QLPYHYN8hQ1UJKgdxD-E,https://drive.google.com/uc?export=download&id=1KEM-8grovs9UFtGuGWV92RCBWwZWVpCu,,{},t,2026-03-11 01:05:56.545175+00,,,,,,https://drive.google.com/drive/folders/1Lq_8AnhQwTelIXJc6GCK6Q_myS40Mt5C,,0
9d1de2b4-4828-4c33-a6dc-8202462744d5,bundle,Your Business Plan Playbook   Bundle,Your Business Plan Playbook   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1ilj6WxfsqO_6cif23CT7Rlfd7-CraOrR,https://drive.google.com/uc?export=download&id=1XmgYJrv7aHfPIADlpAmE5X8fsml2fI4p,,{},t,2026-03-11 01:05:56.967093+00,,,,,,https://drive.google.com/drive/folders/1h46dwxuCIA_13zT2z2CA8Hsitt9COwd7,,0
ceacef2c-39e9-416c-b6ec-aac0fffffbfd,bundle,Personal Branding Expertise   Bundle,Personal Branding Expertise   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,,,{},t,2026-03-11 01:05:57.308309+00,,,,,,https://drive.google.com/drive/folders/1BLVWtHDkXZ2bb2VwcxM3uaQehYzgcBN7,,0
a0f9ebb0-8e2b-4bb7-a04f-3105dc3ec8c5,bundle,Google Search Ads Unlocked   Bundle (3),Google Search Ads Unlocked   Bundle (3) — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1lEm8Vg3aH4skXRVTjPAAmY1El1X8TqN9,https://drive.google.com/uc?export=download&id=1KcnFuDmnS87FYqc69aJvtbWZXvY_xTA_,,{},t,2026-03-11 01:05:57.686996+00,,,,,,https://drive.google.com/drive/folders/1kOxl60duIT8NZfK6jxwoC87XqcgXZGID,,0
518a91a1-d9fb-4b1e-9e82-9795851199ae,bundle,The MVP Playbook   Bundle,The MVP Playbook   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,,,{},t,2026-03-11 01:05:58.087301+00,,,,,,https://drive.google.com/drive/folders/1VrsgKGmKqoJNZj8UxxnuVdF1orUjAo-6,,0
788a59b6-9b33-4759-9d9d-db11d0608917,bundle,Meta Ads Made Affordable   Bundle,Meta Ads Made Affordable   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1ONGBlzdzUtHHnOCC0mSM5Gh_dvWdUKih,https://drive.google.com/uc?export=download&id=1JkpChB3HGFHFAmC2kb9AC2kNPVSzAkMF,,{},t,2026-03-11 01:05:58.495162+00,,,,,,https://drive.google.com/drive/folders/19ekWn7dEsc16nvzf0iyzV5KFVbwNJw8M,,0
454bf75d-6955-4cd9-b6f9-129bf99400bf,bundle,Landing Page Persuasion   Bundle,Landing Page Persuasion   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://entrepedia-products.com/covers/1756212836867-Book-Cover.jpg,https://drive.google.com/uc?export=download&id=1Sm3NlT7m-Syn2vGmYAg72dilHtbyodiQ,,{},t,2026-03-11 01:05:58.83427+00,,,,,,https://drive.google.com/drive/folders/18oS3hDLUVQHck8pbxVs-wnFPCqfnp2Bx,,0
4126cd8e-7e94-4558-b203-a808d70f849f,bundle,Mental Toughness   Bundle,Mental Toughness   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=19qjA0NmwmiG4p6vK10bIdCa1IUvNEPhc,,{},t,2026-03-11 01:05:59.194064+00,,,,,,https://drive.google.com/drive/folders/1X-IGM5tIk1jC3o8qYpfkpVrE3fh23aFH,,0
ced34617-7cbe-445c-aec6-025795825def,bundle,The Art of Storytelling   Bundle,The Art of Storytelling   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1L_TbO5JMlqyB5z5iYazBHAh-nQQ7ANy9,https://drive.google.com/uc?export=download&id=1-Fn_1mPCrW6d0Uy8-G7gSXznt2CaDhap,,{},t,2026-03-11 01:05:59.550749+00,,,,,,https://drive.google.com/drive/folders/1wSO_NGui3aZ8dUzTNl0f8i6I7c9X2vkv,,0
bedd6a98-5f24-43b5-ab99-7ec8e5dc70d1,bundle,Google Business Profiles   Bundle,Google Business Profiles   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1robYFFd52eS0LJmuLFZ1lTquIINrPbwW,https://drive.google.com/uc?export=download&id=1cbDFVS8L5M1jMJ3qiChieMeiMoVOFmAN,,{},t,2026-03-11 01:05:59.936278+00,,,,,,https://drive.google.com/drive/folders/1x_fC2EmNLu4QnfsJwl-NORs2hbTDJNxE,,0
b04ecb9a-450e-4cea-89da-4debb11c8086,bundle,The Power of Prototypes   Bundle,The Power of Prototypes   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1fGZZ-NEsl-X4qxncGhb-40-Znoax-Tlo,,{},t,2026-03-11 01:06:00.273645+00,,,,,,https://drive.google.com/drive/folders/1BvOLI9B99CJWDB7sq5vMPKtLVuXJN7Zv,,0
e505595d-2965-41f3-bdd7-1cb51a1ea891,bundle,Cold Email Marketing   Bundle,Cold Email Marketing   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1ZLhSoytI9S6c7XVe8KWrRBaAmHnS2Lhn,https://drive.google.com/uc?export=download&id=1_WoAHqiKHkZiWa_wKkk7-VZGaOrRcz-N,,{},t,2026-03-11 01:06:00.634938+00,,,,,,https://drive.google.com/drive/folders/1eNxhp1jWjBCZaMwRxF1wMXnkwJHwFblf,,0
adbfe9c5-1ed1-482e-9d18-4a0ddc1bb870,bundle,Long Form Content Mastery   Bundle,Long Form Content Mastery   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,,,{},t,2026-03-11 01:06:00.954561+00,,,,,,https://drive.google.com/drive/folders/1fcedC9WIVQPvq88NclQbgwMgv2z4JWzO,,0
5fb7f50c-df81-4ed7-b219-55b151e38686,bundle,Natural Energy Boost   Bundle,Natural Energy Boost   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1AKJIj6X32esx1ayV6s_f4epRhYxyDoSK,,{},t,2026-03-11 01:06:01.357715+00,,,,,,https://drive.google.com/drive/folders/1HFzCzXvM55UGTwgWGUO65dI-LddLhAUf,,0
1827842f-c402-41dd-95c4-704f6021a597,bundle,Cash Flow Mastery   Bundle,Cash Flow Mastery   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,,,{},t,2026-03-11 01:06:01.733963+00,,,,,,https://drive.google.com/drive/folders/1NA8qBycil0pDcLhil0PXxMkib-NrHexU,,0
dd57ce43-8ec2-49c1-8b4d-1574db4c50a9,bundle,MicroSaaS Success Blueprint   Bundle,MicroSaaS Success Blueprint   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1AbgkQXR65rQEj5yha7zEeN-yMS-V_X3W,https://drive.google.com/uc?export=download&id=1j6Iv1gLVNkjnM9m45mJAVliTmnF_HB48,,{},t,2026-03-11 01:06:02.120596+00,,,,,,https://drive.google.com/drive/folders/1CaXZ5U_5wKJqyiyE9sRs7LE0v3ZK45jQ,,0
b1e43853-5778-47e6-8bfd-5baad6245022,bundle,Faceless Creator   Bundle,Faceless Creator   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1N26pe4GM-QDn1lrzhecOXuYq2Fmcq2NQ,,{},t,2026-03-11 01:06:02.605192+00,,,,,,https://drive.google.com/drive/folders/1guHvbS42YURR2pdiVfatdj2NqYz0KWAZ,,0
99ff53a1-94eb-489b-a656-b72482d1ec19,bundle,Confidently Close Every Call   Bundle,Confidently Close Every Call   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1jUnEimECfNphNT7Aa7MhG9rtty1e7q_x,https://drive.google.com/uc?export=download&id=1D-6LVjb9dZQkyXkVAVoQGIegbBYsxGs_,,{},t,2026-03-11 01:06:02.978778+00,,,,,,https://drive.google.com/drive/folders/1jr5Ev30EHyfV0xc6d0_CPhV1Huu1sAbf,,0
0a88e009-a3c1-497b-aea1-551a0e85186a,bundle,Beyond the Inbox   Bundle,Beyond the Inbox   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1WRM4K8r3DulWru4r3tRGJk6wqC709gTY,,{},t,2026-03-11 01:06:03.383254+00,,,,,,https://drive.google.com/drive/folders/1UEfNzZ_3hmIfyOLJRZ2kk-GMCy0KH9It,,0
5a96067c-558a-4684-8a48-22cb459a8d52,bundle,Validate Business Ideas   Bundle,Validate Business Ideas   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1szzy1k8wCmWcS9erPNinLP7jp9hDaGoK,,{},t,2026-03-11 01:06:03.724598+00,,,,,,https://drive.google.com/drive/folders/1ojUPhLobNOwE106m1I-4LVzFpefqEYQk,,0
dfef009c-99ab-4835-8f5a-b22715d1fa6b,bundle,Digital Customer Service Excellence   Bundle,Digital Customer Service Excellence   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1tCBl2DmuW6_FVIULxJY90qex_Zoo1tOF,https://drive.google.com/uc?export=download&id=192iibhDcUSqAixIbGbU8kWbF1SOKY69L,,{},t,2026-03-11 01:06:04.076942+00,,,,,,https://drive.google.com/drive/folders/1vOZrj3TGdHtQHCcKyYa4RMH74f7cCtz5,,0
b86d6dfc-ec47-4490-8baf-e8076a2f1ca6,bundle,The Confidence Blueprint   Bundle,The Confidence Blueprint   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://entrepedia-products.com/covers/1759137036394-Book-Cover.jpg,https://drive.google.com/uc?export=download&id=1GV3mdKkWi8JgLPg3rgRQUB1TfL-XuolO,,{},t,2026-03-11 01:06:04.450052+00,,,,,,https://drive.google.com/drive/folders/1WZwc8oZmC01AMWVG1PEHUXjwacm7YXcc,,0
beb1f88c-7293-4a7b-b4e2-91ecfc938dac,bundle,Business Websites Mastery   Bundle,Business Websites Mastery   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/17vXm_nlgAvFXTBt1FkzNCBBSJmSfpitD,https://drive.google.com/uc?export=download&id=16kkWfaOKxsyY-y14voiwZh3ePf6G5VHc,,{},t,2026-03-11 01:06:04.833294+00,,,,,,https://drive.google.com/drive/folders/1nbg2wYuNYBvTqbj7WbKbxP0azN60It2k,,0
ff6c9366-8ee4-4654-8ebb-90aa8fb8690d,bundle,Marketing Plan Simplified   Bundle,Marketing Plan Simplified   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1CXlXiMCPmqzmq4XQpUMc1XJeeCh-kQ-u,https://drive.google.com/uc?export=download&id=1vU4DksoNJ2Mt9bRxkMpVfTlZzlbDPnwx,,{},t,2026-03-11 01:06:05.18784+00,,,,,,https://drive.google.com/drive/folders/1CPNIFwGcyGUNC5v4WY2Fl0yseb08lnOi,,0
71d357f5-7877-4522-addc-ddd9c7ef412f,bundle,Build Positive Digital Presence Bundle,Build Positive Digital Presence Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1Tk-HeCqQFb9sHAiQTlyEnv0Wq_uUsl9-,https://drive.google.com/uc?export=download&id=1P6Hio2_DEt4jdUMbmyykEXbNgWmC3txZ,,{},t,2026-03-11 01:06:05.580336+00,,,,,,https://drive.google.com/drive/folders/1k9coTwra0pLHhm7_y2dcR6ee-DK8hM0-,,0
a5df9e90-bdfd-40b7-ab5e-82db87016f1d,bundle,Email Marketing Metrics   Bundle,Email Marketing Metrics   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1QZMlGTa5jU9rIO9Sz9kIfBfD64mp4biE,https://drive.google.com/uc?export=download&id=106Z4EczqnZArajCG-ECzIHRxNz0gyYlf,,{},t,2026-03-11 01:06:05.935183+00,,,,,,https://drive.google.com/drive/folders/19yfEEOOcYAMmawBrsgaHKkPrLPaposWv,,0
8aa20504-9261-4cd5-980c-cedd83e639d1,bundle,Money Psychology in Business   Bundle,Money Psychology in Business   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/14Wunv1-OrTPjCtPMclTFfZOSP-AjJyw6,https://drive.google.com/uc?export=download&id=1tP97a4xtHnIg-Q5Y7NIOFiDcBGijxttb,,{},t,2026-03-11 01:06:06.310351+00,,,,,,https://drive.google.com/drive/folders/1Vf3khREjrpxnWIKmkhpry1bKBb8-5unz,,0
1edd5d6e-bbee-4018-8fc8-3c384472f673,bundle,How to Build a Website   Bundle,How to Build a Website   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1v9f72nmyx57YXuJuNUDsRhmjAlFEINBC,https://drive.google.com/uc?export=download&id=1My0xuJn6u0IwQ9PdtXD5kuxpzfteX9e7,,{},t,2026-03-11 01:06:06.682852+00,,,,,,https://drive.google.com/drive/folders/1jYm6VxagfrGE_IB3bPwl7G19sQ_n55fe,,0
34790bcf-87fc-40d9-8de6-20882ebc10a3,bundle,Writing That Sticks   Bundle,Writing That Sticks   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://drive.google.com/thumbnail?id=1DVgiYNoeBgthtr8hwKZ9XHqJZiYA6wmG&sz=w800,,,{},t,2026-03-11 01:06:07.084797+00,,,,,,https://drive.google.com/drive/folders/1SXRryF9dTEaJSMAXRwoJo3AAhCo-Yy7A,,0
92b213dd-ebb3-452e-802c-91dd4e6248ae,bundle,Freelance Standout   Bundle,Freelance Standout   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1BsE7I8wrT1j94uqdtunQQWJkx6QYRDuD,,{},t,2026-03-11 01:06:07.475957+00,,,,,,https://drive.google.com/drive/folders/1km49H0hryViZh7tJ7HunPzMi3t3aD9Pe,,0
6675db15-298d-41f0-a944-ea7273797a49,bundle,Winning Product Research   Bundle,Winning Product Research   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1XjMsoEZ9znawd0jG9bcqa3ro-QMkp6iu,https://drive.google.com/uc?export=download&id=1uSv9_sRmL41GXmGqV17vFJwxW_66A4xc,,{},t,2026-03-11 01:06:07.891766+00,,,,,,https://drive.google.com/drive/folders/1EnzB76Z53eGzDMIGsnfjRS6vPtUkkl3J,,0
0bcd8aba-b6b5-4c47-9804-afd60123df3e,bundle,Building a Powerful Brand   Bundle,Building a Powerful Brand   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},,https://drive.google.com/uc?export=download&id=1ITOsK36g0vdzAwodpT7F40ypxOZlOSIN,,{},t,2026-03-11 01:06:08.254197+00,,,,,,https://drive.google.com/drive/folders/1NQxoUETn2arlLhO3I1I6t_YGcUAGEEkK,,0
b13f5f4e-4b20-47a4-b89c-3a4877f5944f,bundle,Lifecycle Email Marketing   Bundle,Lifecycle Email Marketing   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1pmy9lwUXPGrK78tyZ9zaSUMaFdy3zfXA,https://drive.google.com/uc?export=download&id=1uMB15PeKCAnNinWtHCtXiB2GbbKp1CRT,,{},t,2026-03-11 01:06:08.637934+00,,,,,,https://drive.google.com/drive/folders/1b-fcHWy_U0Qh54TLtgvI08TwXoaXPisn,,0
924bc8ba-bf85-4983-b8e1-2eb3b07a10d5,bundle,Building Your Coaching Business,Building Your Coaching Business — part of the BUNDLES collection.,bundles,{BUNDLES},https://entrepedia-products.com/covers/1762245316686-Book-Cover.jpg,,,{},t,2026-03-11 01:06:08.912569+00,,,,,,https://drive.google.com/drive/folders/1JxdWZgmVrQI0Cbu3m1t0lGSXrs8ZqCZN,,0
0a4e7084-77d5-4d4d-a8de-b27584c012de,bundle,Productivity with ADHD   Bundle,Productivity with ADHD   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://lh3.googleusercontent.com/d/1HPcoG2rPJIs5CQsziYutefYIPACbiEsq,https://drive.google.com/uc?export=download&id=1tji60yL8xmCo5qqU3TUlfZocMYlsFYEh,,{},t,2026-03-11 01:06:09.220579+00,,,,,,https://drive.google.com/drive/folders/1mxuKjTGOm4qfvGpg1zWn463rJwC1aokZ,,0
4e703249-0bfb-4cc7-a499-3b83a951f596,bundle,How to Run Effective Customer Interviews,How to Run Effective Customer Interviews — part of the BUNDLES collection.,bundles,{BUNDLES},https://drive.google.com/thumbnail?id=1nZCAxccXtwgJko2moIiKIh0nWZtv4dA2&sz=w800,,,{},t,2026-03-11 01:06:09.603624+00,,,,,,https://drive.google.com/drive/folders/1MmBKDuMaVyTSGZWj4F8FJbyRkAAQ6zUJ,,0
2d988939-0136-4474-adb0-1c0bc600f35d,bundle,Designing a Profitable Business Model   Bundle,Designing a Profitable Business Model   Bundle — part of the BUNDLES collection.,bundles,{BUNDLES},https://entrepedia-products.com/covers/1762786018862-Book-Cover.jpg,,,{},t,2026-03-11 01:06:09.968354+00,,,,,,https://drive.google.com/drive/folders/1sLA-cFn6UAAElolmCaZ8tVDpaZcTFxIm,,0
de8f02c9-df5b-4a57-b441-7bdbc9f7bf08,bundle,Small Business Budgeting,Small Business Budgeting — part of the BUNDLES collection.,bundles,{BUNDLES},,,,{},t,2026-03-11 01:06:10.277014+00,,,,,,https://drive.google.com/drive/folders/1uxbuIeaVGPvWVRYE5G1PrQzJqITV4ML8,,0
